TIMESTAMP,power_pred,power_medfilt_pred,power_ewm_7_pred,power_ewm_3_pred,power
2024-07-04 06:00:00,14.79206,15.614747,19.750816,16.337097,32.9211
2024-07-04 06:15:00,18.3643,13.568281,16.447378,18.560871,29.4662
2024-07-04 06:30:00,14.566948,17.090185,18.667934,16.74044,26.8657
2024-07-04 06:45:00,16.365398,19.956974,14.213902,20.05072,27.8239
2024-07-04 07:00:00,13.563071,14.714031,11.120288,22.172138,42.6055
2024-07-04 07:15:00,18.746336,16.725582,14.736934,17.495468,37.5311
2024-07-04 07:30:00,20.136316,18.01346,15.399648,15.586138,36.9129
2024-07-04 07:45:00,15.241121,18.288208,16.118286,17.535835,38.5547
2024-07-04 08:00:00,22.055197,17.387552,19.979206,18.936783,38.5598
2024-07-04 08:15:00,20.883936,14.808237,19.46774,21.314964,23.8522
2024-07-04 08:30:00,16.66567,17.635164,22.823973,21.248102,15.6729
2024-07-04 08:45:00,21.932203,18.426968,20.0105,18.997774,15.2711
2024-07-04 09:00:00,23.560379,23.092878,20.949257,23.21288,10.2832
2024-07-04 09:15:00,21.598104,17.937927,24.778156,26.357212,10.1798
2024-07-04 09:30:00,20.336601,21.865648,28.414986,26.210182,16.0772
2024-07-04 09:45:00,28.422606,22.551363,26.787025,22.638083,11.1644
2024-07-04 10:00:00,8.019944,8.455022,10.929299,8.949384,5.49642
2024-07-04 10:15:00,13.779407,11.8710985,11.5461035,10.001302,9.53238
2024-07-04 10:30:00,12.104531,10.644927,15.48679,13.927385,73.8981
2024-07-04 10:45:00,13.651763,14.573827,10.878219,14.065653,21.5104
2024-07-04 11:00:00,14.31029,12.098923,13.52763,14.927164,57.3932
2024-07-04 11:15:00,16.844172,14.505922,11.944665,12.721419,82.3148
2024-07-04 11:30:00,18.521328,17.280159,13.417704,12.19067,27.571
2024-07-04 11:45:00,16.929153,15.302135,16.998886,12.083486,26.8713
2024-07-04 12:00:00,21.030817,14.629095,20.585848,14.6413145,23.4501
2024-07-04 12:15:00,20.876455,16.057892,22.471188,17.3074,22.8182
2024-07-04 12:30:00,20.54039,19.663452,24.92862,18.551916,26.6754
2024-07-04 12:45:00,23.675251,22.251694,23.001066,20.091326,46.0131
2024-07-04 13:00:00,23.665142,23.706219,28.463951,24.763569,38.3886
2024-07-04 13:15:00,27.253267,23.136122,27.379108,27.04981,32.7909
2024-07-04 13:30:00,25.356415,28.747452,30.311613,29.241621,13.5211
2024-07-04 13:45:00,30.114573,27.50889,32.52139,24.555155,14.8475
2024-07-04 14:00:00,11.951674,13.092458,13.683153,12.318746,33.1793
2024-07-04 14:15:00,16.186136,14.020516,16.74707,13.224781,13.5893
2024-07-04 14:30:00,16.470987,13.445585,19.572987,16.160355,19.6332
2024-07-04 14:45:00,19.119684,19.612505,16.167877,16.79766,24.9741
2024-07-04 15:00:00,20.55626,18.8539,17.586468,19.479736,36.0779
2024-07-04 15:15:00,22.459108,21.23612,19.744514,19.503609,29.8815
2024-07-04 15:30:00,25.103432,23.401125,19.37778,20.004616,35.8227
2024-07-04 15:45:00,23.921047,21.693048,23.3528,18.512815,
2024-07-04 16:00:00,28.65966,23.920675,28.65376,21.494255,
2024-07-04 16:15:00,28.969627,25.47547,31.015163,25.600716,
2024-07-04 16:30:00,30.151625,29.620832,33.454247,25.671013,
2024-07-04 16:45:00,31.222168,31.089424,32.425037,28.918348,
2024-07-04 17:00:00,35.31734,32.675907,36.909683,33.487396,
2024-07-04 17:15:00,39.15365,34.121662,37.773064,35.661392,
2024-07-04 17:30:00,36.15306,39.516277,39.096252,37.69657,
2024-07-04 17:45:00,42.271103,38.77986,41.321495,36.87092,
2024-07-04 18:00:00,10.940676,11.141627,13.334809,11.61316,
2024-07-04 18:15:00,16.53819,14.038741,16.642166,13.312637,
2024-07-04 18:30:00,14.670436,13.005852,17.938984,17.378197,
2024-07-04 18:45:00,16.709764,16.211926,13.47856,16.37806,
2024-07-04 19:00:00,17.9828,16.175999,14.727293,19.804731,
2024-07-04 19:15:00,18.854324,18.153814,17.495153,17.123848,
2024-07-04 19:30:00,19.442442,18.085672,16.453472,15.425503,
2024-07-04 19:45:00,17.110157,16.687704,17.872988,15.893966,
2024-07-04 20:00:00,22.239243,18.759308,24.879736,16.731783,
2024-07-04 20:15:00,22.957918,20.338428,24.860373,18.271967,
2024-07-04 20:30:00,23.730715,21.679443,25.845749,18.671318,
2024-07-04 20:45:00,24.873789,22.690912,25.343334,22.908718,
2024-07-04 21:00:00,25.91018,24.257904,29.178043,25.84149,
2024-07-04 21:15:00,27.80645,23.447147,28.623795,27.93166,
2024-07-04 21:30:00,27.623344,28.366035,30.346935,28.549858,
2024-07-04 21:45:00,30.758287,28.574673,31.0681,26.524343,
2024-07-04 22:00:00,7.212092,6.108208,10.129315,6.198928,
2024-07-04 22:15:00,14.495601,10.68665,10.30126,9.384335,
2024-07-04 22:30:00,9.903332,10.182231,13.754381,14.980987,
