TIMESTAMP,power_pred,power_medfilt_pred,power_ewm_7_pred,power_ewm_3_pred,power
2024-07-04 06:00:00,3.890844,3.6751742,3.9535217,3.196317,2.22618
2024-07-04 06:15:00,5.692311,4.047572,1.7217034,5.456978,3.58945
2024-07-04 06:30:00,3.1980116,5.4491577,5.3633385,3.7456512,5.85046
2024-07-04 06:45:00,4.174681,5.723738,3.2714896,4.576397,7.0054
2024-07-04 07:00:00,4.7466116,1.1541064,2.5961514,4.768932,10.7237
2024-07-04 07:15:00,4.628821,4.2139406,4.2599907,5.11108,9.78936
2024-07-04 07:30:00,5.380352,5.2591915,5.2510195,3.0573428,7.07677
2024-07-04 07:45:00,4.1013675,5.5550632,3.24701,3.5118222,3.00997
2024-07-04 08:00:00,6.34457,4.479426,3.777223,4.9795923,1.09886
2024-07-04 08:15:00,5.4618554,5.4067907,5.075126,5.5746613,0.0
2024-07-04 08:30:00,5.211206,4.8926706,5.6094637,5.241406,0.074473
2024-07-04 08:45:00,7.409306,6.3085966,5.079978,5.0768375,1.85795
2024-07-04 09:00:00,7.9144554,5.4024396,6.050699,6.5602007,1.9482
2024-07-04 09:15:00,7.015337,6.1441956,5.485355,7.34641,1.6482
2024-07-04 09:30:00,6.134291,6.32947,9.419133,7.829869,23.7282
2024-07-04 09:45:00,9.156381,6.985413,7.326763,6.5766573,78.0583
2024-07-04 10:00:00,1.0993974,0.0,0.026898945,0.20891431,18.3279
2024-07-04 10:15:00,0.09437969,0.0,0.96698934,0.8717835,4.13404
2024-07-04 10:30:00,0.97980666,1.3878639,1.7333382,1.042819,0.009309
2024-07-04 10:45:00,1.954128,2.604633,1.1603171,1.3318658,0.0
2024-07-04 11:00:00,1.0688143,0.60939145,0.82685286,1.1738658,0.0
2024-07-04 11:15:00,1.2970941,2.654856,1.4462763,0.7222653,0.0
2024-07-04 11:30:00,2.7369933,2.3607965,1.8910581,1.0894835,0.0
2024-07-04 11:45:00,0.82081723,2.6673431,0.9798818,0.6905318,0.0
2024-07-04 12:00:00,2.9737728,3.7492568,2.0454223,0.9339988,0.0
2024-07-04 12:15:00,2.9087083,1.8253559,3.3352785,2.6335835,0.0
2024-07-04 12:30:00,3.1865318,3.0725296,3.3525937,2.1776915,0.0
2024-07-04 12:45:00,3.2257397,4.5015035,3.7794166,3.0627787,0.0
2024-07-04 13:00:00,4.2673845,4.5474586,4.273819,4.269105,0.0
2024-07-04 13:15:00,3.7571688,4.702073,4.1245155,5.111724,0.0
2024-07-04 13:30:00,5.8534403,4.7155437,5.499481,5.9678135,0.0
2024-07-04 13:45:00,7.9061346,5.2189884,6.239002,5.0030766,0.0
2024-07-04 14:00:00,1.3901548,0.9051497,1.1829966,2.0582855,0.0
2024-07-04 14:15:00,0.598486,0.3106768,2.8667803,2.032137,0.0
2024-07-04 14:30:00,2.487381,1.8468016,3.3882194,2.4874628,0.0
2024-07-04 14:45:00,2.7102785,3.1625028,2.2164578,2.3500562,0.0
2024-07-04 15:00:00,1.9397514,2.0558412,1.9971663,2.032888,0.374435
2024-07-04 15:15:00,2.0922022,2.8843875,2.4587626,2.2337735,0.0
2024-07-04 15:30:00,3.2001455,3.5882647,1.5933388,2.269256,
2024-07-04 15:45:00,1.2593465,3.190666,2.6247854,0.7115603,
2024-07-04 16:00:00,3.4259875,3.9312418,4.244112,1.5530348,
2024-07-04 16:15:00,2.7071135,1.978206,3.3284419,3.925562,
2024-07-04 16:30:00,2.4966257,3.6994274,3.9901905,2.7438104,
2024-07-04 16:45:00,3.0518012,4.2569036,4.271155,2.630061,
2024-07-04 17:00:00,3.942873,4.908329,4.802709,4.151833,
2024-07-04 17:15:00,5.052902,5.153304,4.8802605,5.5828094,
2024-07-04 17:30:00,5.5886464,5.7799277,6.029146,5.5318,
2024-07-04 17:45:00,7.641162,4.8463936,6.129759,5.6398687,
2024-07-04 18:00:00,5.4272075,4.250049,4.628228,4.8229218,
2024-07-04 18:15:00,4.9755116,5.077308,5.2852325,5.591333,
2024-07-04 18:30:00,5.395772,5.628854,5.8640056,5.2720547,
2024-07-04 18:45:00,5.8167653,5.7950134,5.4931574,5.5941763,
2024-07-04 19:00:00,5.0101895,4.6815033,4.533159,5.417222,
2024-07-04 19:15:00,4.9225945,5.6168075,4.7780924,5.5086255,
2024-07-04 19:30:00,6.0381074,6.1375732,5.0355544,5.025494,
2024-07-04 19:45:00,4.5368094,5.635744,5.372571,4.7463536,
2024-07-04 20:00:00,5.4785924,6.1103997,5.9431663,4.8768578,
2024-07-04 20:15:00,5.293079,4.954046,5.3129425,6.2301636,
2024-07-04 20:30:00,4.9534516,5.476135,5.6342773,5.5197897,
2024-07-04 20:45:00,6.0778933,6.377386,6.245064,4.727006,
2024-07-04 21:00:00,6.31928,6.963693,6.152879,6.0028315,
2024-07-04 21:15:00,6.584467,6.7346983,6.3509216,7.0773783,
2024-07-04 21:30:00,6.909324,6.705766,7.551538,7.2441044,
2024-07-04 21:45:00,8.515241,6.8385773,6.8067064,6.6439986,
2024-07-04 22:00:00,7.8714447,5.980932,7.3619595,8.07733,
2024-07-04 22:15:00,7.1774855,7.044195,6.819647,8.165103,
2024-07-04 22:30:00,6.8711057,7.634347,6.9883933,8.124006,
2024-07-04 22:45:00,6.2695756,7.1767797,6.5128856,8.505898,
2024-07-04 23:00:00,5.7760196,5.670899,5.063807,7.719934,
2024-07-04 23:15:00,5.6222696,6.8602314,5.0898366,7.089627,
2024-07-04 23:30:00,6.6439643,5.873763,5.7093196,6.0932755,
2024-07-04 23:45:00,4.12751,5.404204,5.1832967,5.927789,
2024-07-05 00:00:00,4.8295693,5.322432,5.5936985,5.457425,
2024-07-05 00:15:00,5.4176645,3.573,4.718291,5.5683494,
2024-07-05 00:30:00,4.5924263,4.138636,5.2953296,4.818922,
2024-07-05 00:45:00,5.2304764,5.0415096,4.8192196,4.917741,
2024-07-05 01:00:00,4.224451,5.5915413,4.6535425,4.8558416,
2024-07-05 01:15:00,3.2613714,4.228562,4.7679296,5.789322,
2024-07-05 01:30:00,5.4020123,3.5759563,5.100911,5.7248354,
2024-07-05 01:45:00,5.483456,4.513961,5.334287,3.357643,
2024-07-05 02:00:00,2.7034895,1.4339383,2.6224608,3.5166442,
2024-07-05 02:15:00,2.567275,2.3226912,3.091305,3.4871876,
2024-07-05 02:30:00,3.034945,3.3731098,3.11436,3.7286758,
2024-07-05 02:45:00,2.352293,3.3980842,2.1711762,4.173577,
2024-07-05 03:00:00,1.6130226,1.9609207,1.516878,3.2651424,
2024-07-05 03:15:00,2.0492928,2.9267366,1.2230569,2.870655,
2024-07-05 03:30:00,3.4086545,2.708691,1.7791623,2.0896912,
2024-07-05 03:45:00,0.80275106,2.4309332,2.3260052,1.828754,
2024-07-05 04:00:00,1.9022481,2.0411606,2.841943,1.8719971,
2024-07-05 04:15:00,2.7185814,0.0,1.7890626,2.6687562,
2024-07-05 04:30:00,1.6111033,1.4378304,2.7904327,1.9649506,
2024-07-05 04:45:00,2.5686579,2.6549513,2.3453112,1.534313,
2024-07-05 05:00:00,1.1817591,3.2763953,2.3620422,2.349919,
2024-07-05 05:15:00,1.0913568,2.0329828,2.660721,3.2691002,
2024-07-05 05:30:00,2.972825,1.7548317,3.0958529,3.4529328,
