TIMESTAMP,wind_record_pred,wind_record_medfilt_pred,wind_record_ewm_7_pred,wind_record_ewm_3_pred,wind_record,10
2023-07-17 22:00:00,7.6713376,7.5792603,7.5411844,7.5429626,22.2537,10.6
2023-07-17 22:15:00,7.574471,7.533393,7.7783947,7.4247184,19.582,12.7
2023-07-17 22:30:00,7.823774,7.7939405,7.6816278,7.427487,19.5425,14.4
2023-07-17 22:45:00,7.897148,7.6947565,7.7426267,7.589675,19.6511,15.5
2023-07-17 23:00:00,7.930798,7.864942,7.8367767,7.9280944,18.82,16.2
2023-07-17 23:15:00,8.263538,8.200703,8.180149,7.811041,17.9158,16.6
2023-07-17 23:30:00,8.239342,8.030507,8.188066,7.8361177,18.2095,16.7
2023-07-17 23:45:00,8.328651,8.406742,8.340286,8.051484,18.3722,16.5
2023-07-18 00:00:00,8.428672,8.299778,8.354078,7.8485646,17.3927,16.6
2023-07-18 00:15:00,8.636503,8.348687,8.497776,8.236097,16.5084,16.8
2023-07-18 00:30:00,8.692381,8.767878,8.554774,8.524759,16.0027,17.0
2023-07-18 00:45:00,8.560058,8.781086,8.525724,8.623694,15.4961,17.4
2023-07-18 01:00:00,8.996781,8.749847,8.844638,8.729174,15.9686,18.0
2023-07-18 01:15:00,9.030181,8.973636,8.923057,8.555687,15.0583,18.6
2023-07-18 01:30:00,9.08652,9.250737,8.999734,9.021565,14.7642,19.2
2023-07-18 01:45:00,9.04565,9.040649,8.983671,8.964331,16.0763,20.1
2023-07-18 02:00:00,9.715994,9.585694,9.651974,9.607163,15.559,20.8
2023-07-18 02:15:00,9.61351,9.622476,9.863565,9.650821,15.08,21.0
2023-07-18 02:30:00,9.779162,9.539659,9.54937,9.5532255,17.5284,21.2
2023-07-18 02:45:00,9.666936,9.470864,9.676714,9.617836,17.4577,21.4
2023-07-18 03:00:00,9.726944,9.65674,9.583545,9.704423,18.4758,21.0
2023-07-18 03:15:00,9.803513,9.815614,9.8226795,9.616148,18.7768,20.2
2023-07-18 03:30:00,9.739944,9.716603,9.726899,9.653741,19.1282,19.9
2023-07-18 03:45:00,9.725344,9.787519,9.721022,9.700898,18.8657,20.1
2023-07-18 04:00:00,9.686834,9.66423,9.576208,9.502694,17.8139,20.0
2023-07-18 04:15:00,9.907701,9.646216,9.765807,9.682588,17.8897,19.8
2023-07-18 04:30:00,9.730487,9.844069,9.80931,9.908475,17.4103,19.6
2023-07-18 04:45:00,9.782908,9.82391,9.721251,9.741279,17.4671,19.2
2023-07-18 05:00:00,9.906462,9.753419,9.917525,9.835704,16.7364,18.9
2023-07-18 05:15:00,9.835298,9.972522,9.815772,9.762733,14.858,18.6
2023-07-18 05:30:00,9.888951,9.977918,9.78451,9.983031,14.1613,18.4
2023-07-18 05:45:00,9.7875595,9.804603,9.721098,9.798983,14.9697,18.2
