TIMESTAMP,power_pred,power_medfilt_pred,power_ewm_7_pred,power_ewm_3_pred,power
2023-07-19 00:00:00,129.09822,127.36901,130.5229,137.46248,276.697
2023-07-19 00:15:00,135.76797,129.38806,132.06349,134.60272,282.296
2023-07-19 00:30:00,131.60977,131.82297,129.90508,133.72153,297.346
2023-07-19 00:45:00,129.21689,130.26999,126.57424,132.1022,311.648
2023-07-19 01:00:00,128.85461,124.883316,126.85625,131.91911,276.861
2023-07-19 01:15:00,129.55115,126.704956,126.9279,125.47113,253.59700000000004
2023-07-19 01:30:00,124.40759,123.725464,122.170654,123.16405,259.145
2023-07-19 01:45:00,124.41606,123.44293,119.71487,128.22293,211.128
2023-07-19 02:00:00,108.51755,108.28321,105.43456,109.962654,171.546
2023-07-19 02:15:00,106.24615,104.46123,104.5863,107.574974,147.133
2023-07-19 02:30:00,104.285774,104.75364,103.47068,106.40326,162.288
2023-07-19 02:45:00,101.438965,99.9598,102.02643,104.38815,167.543
2023-07-19 03:00:00,103.57711,102.037155,103.38503,104.66014,141.06
2023-07-19 03:15:00,103.361725,96.853775,100.72034,103.26941,174.569
2023-07-19 03:30:00,97.19817,98.59695,97.357025,100.29257,170.405
2023-07-19 03:45:00,98.66875,96.821205,99.03528,100.296196,165.644
2023-07-19 04:00:00,94.59955,93.71424,93.23532,99.63615,190.902
2023-07-19 04:15:00,98.01296,97.28149,96.82248,98.57718,167.735
2023-07-19 04:30:00,96.95751,96.39152,93.72068,99.71092,208.732
2023-07-19 04:45:00,97.59894,93.850235,93.81742,97.40212,219.32
2023-07-19 05:00:00,92.93451,94.00707,94.380165,97.090004,182.985
2023-07-19 05:15:00,94.46406,90.83599,95.34252,91.6619,155.695
2023-07-19 05:30:00,92.51865,94.93301,92.7942,91.95067,96.1732
2023-07-19 05:45:00,89.38902,93.69271,89.41306,93.15923,77.1241
