TIMESTAMP,wind_record_pred,wind_record_medfilt_pred,wind_record_ewm_7_pred,wind_record_ewm_3_pred,wind_record,10
2023-07-17 06:00:00,10.421177,10.16425,10.420473,10.469222,14.16,11.3
2023-07-17 06:15:00,10.149258,10.177272,10.260541,10.531747,13.89,11.5
2023-07-17 06:30:00,10.156128,10.153209,9.875472,10.10813,14.47,11.4
2023-07-17 06:45:00,10.2384,10.074831,10.20507,10.131368,13.6,11.4
2023-07-17 07:00:00,10.111771,9.989656,10.072347,10.22119,13.38,11.6
2023-07-17 07:15:00,10.122733,9.989843,10.119867,10.190837,14.87,11.6
2023-07-17 07:30:00,9.836237,9.946037,10.000786,10.017686,13.58,11.5
2023-07-17 07:45:00,9.888239,10.076267,10.040823,9.81479,14.89,11.4
2023-07-17 08:00:00,9.821007,9.681451,9.9158745,9.879134,14.7191,12.9
2023-07-17 08:15:00,9.893693,9.623263,9.81231,9.991435,14.38,12.9
2023-07-17 08:30:00,9.882068,9.696044,9.552307,9.86764,14.64,12.7
2023-07-17 08:45:00,9.524917,9.717963,9.673253,9.764455,14.78,12.6
2023-07-17 09:00:00,9.623417,9.380507,9.595284,9.882547,13.83,12.6
2023-07-17 09:15:00,9.719532,9.556708,9.433038,9.76025,12.99,12.5
2023-07-17 09:30:00,9.57108,9.557604,9.578907,9.781355,12.48,12.3
2023-07-17 09:45:00,9.488349,9.485865,9.378217,9.785318,12.17,12.2
2023-07-17 10:00:00,9.414405,9.21562,9.423435,9.51036,12.8938,12.3
2023-07-17 10:15:00,9.289034,9.26481,9.259855,9.549039,13.23,12.3
2023-07-17 10:30:00,9.364763,9.126536,8.9639225,9.264928,12.56,12.2
2023-07-17 10:45:00,9.282305,9.1162405,9.236521,9.124492,11.7,12.1
2023-07-17 11:00:00,9.113745,9.289012,9.031962,9.266267,11.46,12.0
2023-07-17 11:15:00,9.230232,9.003604,9.117151,9.066375,10.58,11.8
2023-07-17 11:30:00,8.974471,9.018693,8.998569,9.065653,14.23,11.7
2023-07-17 11:45:00,8.918333,9.242086,9.08551,9.086659,14.67,11.6
