TIMESTAMP,wind_record_pred,wind_record_medfilt_pred,wind_record_ewm_7_pred,wind_record_ewm_3_pred,wind_record
2024-07-04 06:00:00,3.2827113,3.437372,3.3807209,3.3236792,2.7
2024-07-04 06:15:00,3.4359448,3.4449759,3.4752252,3.335661,1.64
2024-07-04 06:30:00,3.440656,3.4049294,3.388079,3.3509657,1.64
2024-07-04 06:45:00,3.409791,3.4110672,3.4175801,3.391353,1.42
2024-07-04 07:00:00,3.4973342,3.4275496,3.4153326,3.4495716,1.42
2024-07-04 07:15:00,3.4559083,3.6399243,3.552053,3.486198,2.81
2024-07-04 07:30:00,3.6696553,3.6300426,3.5208309,3.4538608,2.81
2024-07-04 07:45:00,3.5198588,3.6130471,3.5391824,3.6477146,9.6
2024-07-04 08:00:00,3.7641342,3.6732833,3.6139104,3.5633733,1.74
2024-07-04 08:15:00,3.8352988,3.7587888,3.6252873,3.6478117,2.01
2024-07-04 08:30:00,3.7343302,3.721279,3.8182178,3.7271755,2.01
2024-07-04 08:45:00,3.7871585,3.813247,3.7281926,3.6950064,2.4
2024-07-04 09:00:00,3.9265842,3.790904,3.8424373,3.7087295,2.4
2024-07-04 09:15:00,3.8521342,3.8580906,3.8689027,3.8964922,1.27
2024-07-04 09:30:00,3.964454,3.9748762,3.8087342,3.7924929,1.27
2024-07-04 09:45:00,3.890092,3.9087842,3.9433672,3.8402562,2.2
2024-07-04 10:00:00,4.0095615,4.076629,4.1107454,4.0289345,2.2
2024-07-04 10:15:00,4.14227,4.062193,4.1151943,4.0668235,1.57
2024-07-04 10:30:00,4.0441227,4.115581,4.1586556,4.1620665,1.57
2024-07-04 10:45:00,4.1444855,4.0556755,4.120683,4.080224,1.15
2024-07-04 11:00:00,4.106863,4.0051265,4.0364985,4.035428,1.15
2024-07-04 11:15:00,3.960055,4.1391745,3.9977043,4.144914,2.15
2024-07-04 11:30:00,4.117634,4.136339,4.050708,4.1232295,2.15
2024-07-04 11:45:00,4.090193,4.0618887,4.0560503,4.173704,2.79
2024-07-04 12:00:00,4.1364255,4.1514454,4.0663266,4.189063,2.79
2024-07-04 12:15:00,4.179777,4.139226,4.0779223,4.068861,1.31
2024-07-04 12:30:00,4.09943,4.0977144,4.222609,4.0961576,1.31
2024-07-04 12:45:00,4.196573,4.1407886,4.176443,4.037856,1.0
2024-07-04 13:00:00,4.1728125,4.151427,4.124869,4.0567303,1.0
2024-07-04 13:15:00,4.0900817,4.18811,4.196757,4.2294064,1.96
2024-07-04 13:30:00,4.094343,4.101894,4.0760393,4.132917,1.96
2024-07-04 13:45:00,4.1795597,4.1347575,4.1923623,4.1062,3.86
2024-07-04 14:00:00,3.7775521,3.759624,3.8262699,3.843508,1.59
2024-07-04 14:15:00,3.8092527,3.7768579,3.8201008,3.868649,0.27
2024-07-04 14:30:00,3.6877897,3.740699,3.8794692,3.9184341,0.27
2024-07-04 14:45:00,3.7520483,3.6473558,3.7493248,3.8169997,0.25
2024-07-04 15:00:00,3.674941,3.6840158,3.7128057,3.7483587,
2024-07-04 15:15:00,3.5674143,3.7602959,3.6591856,3.7365289,
2024-07-04 15:30:00,3.6856425,3.6475427,3.5983799,3.7064483,
2024-07-04 15:45:00,3.6856763,3.6240485,3.701014,3.7232552,
2024-07-04 16:00:00,3.6296318,3.6161845,3.5955515,3.7014627,
2024-07-04 16:15:00,3.7015257,3.5789983,3.639728,3.6086245,
2024-07-04 16:30:00,3.609137,3.6308544,3.7009616,3.642093,
2024-07-04 16:45:00,3.684785,3.6704855,3.6294162,3.5889077,
2024-07-04 17:00:00,3.6732883,3.5779204,3.6575675,3.5589666,
2024-07-04 17:15:00,3.557372,3.6228213,3.6995258,3.6700692,
2024-07-04 17:30:00,3.5868666,3.5959768,3.6069279,3.665601,
2024-07-04 17:45:00,3.6150556,3.5630724,3.5788221,3.5886996,
2024-07-04 18:00:00,3.871055,3.87036,3.906328,3.9477606,
2024-07-04 18:15:00,3.9118733,3.8928506,3.9368613,3.9627237,
2024-07-04 18:30:00,3.8051028,3.8648105,3.9653006,4.012646,
2024-07-04 18:45:00,3.8327997,3.7551794,3.8462424,3.9320745,
2024-07-04 19:00:00,3.7778199,3.7800484,3.8206637,3.8423157,
2024-07-04 19:15:00,3.663501,3.8816023,3.7792282,3.85043,
2024-07-04 19:30:00,3.7999928,3.755006,3.70412,3.780886,
2024-07-04 19:45:00,3.7835333,3.7091045,3.8072999,3.8458858,
2024-07-04 20:00:00,3.7381532,3.7339401,3.695529,3.797184,
2024-07-04 20:15:00,3.8077836,3.7062109,3.7377496,3.713143,
2024-07-04 20:30:00,3.6960442,3.7381897,3.8262804,3.7616081,
2024-07-04 20:45:00,3.8044567,3.7647514,3.7324345,3.7010846,
2024-07-04 21:00:00,3.7703671,3.6841438,3.7440138,3.642565,
2024-07-04 21:15:00,3.6574266,3.717932,3.8231053,3.7533727,
2024-07-04 21:30:00,3.6994567,3.722279,3.6964583,3.7698748,
2024-07-04 21:45:00,3.7057922,3.6642869,3.6754506,3.7022984,
2024-07-04 22:00:00,3.4951282,3.5067253,3.5485811,3.5788958,
2024-07-04 22:15:00,3.5358214,3.5232923,3.554431,3.5672426,
2024-07-04 22:30:00,3.4349494,3.461624,3.589674,3.641292,
2024-07-04 22:45:00,3.4421444,3.363779,3.4661477,3.5528195,
2024-07-04 23:00:00,3.3953974,3.400447,3.4263654,3.4775448,
2024-07-04 23:15:00,3.2995176,3.4893446,3.3999016,3.466635,
2024-07-04 23:30:00,3.4151921,3.3660827,3.3179526,3.421033,
2024-07-04 23:45:00,3.3965929,3.3417234,3.4234326,3.4455411,
2024-07-05 00:00:00,3.3489704,3.3161514,3.3030188,3.4033852,
2024-07-05 00:15:00,3.4195375,3.293776,3.3341055,3.3350513,
2024-07-05 00:30:00,3.3143115,3.3420587,3.4123745,3.3856409,
2024-07-05 00:45:00,3.3780594,3.3669517,3.3261337,3.311024,
2024-07-05 01:00:00,3.378223,3.2906315,3.3452451,3.2685423,
2024-07-05 01:15:00,3.2622387,3.3167605,3.3753257,3.3533394,
2024-07-05 01:30:00,3.3014193,3.3023462,3.2824087,3.3458133,
2024-07-05 01:45:00,3.3027503,3.2535298,3.2777026,3.2873905,
2024-07-05 02:00:00,2.910105,2.9347122,2.9724197,2.9352129,
2024-07-05 02:15:00,2.9746628,2.9562383,2.960938,2.964961,
2024-07-05 02:30:00,2.886294,2.8492367,3.016138,3.0567672,
2024-07-05 02:45:00,2.895928,2.8231702,2.9153357,2.9772196,
2024-07-05 03:00:00,2.8680801,2.8725975,2.9030542,2.9308074,
2024-07-05 03:15:00,2.7845998,2.9557238,2.8869567,2.9146347,
2024-07-05 03:30:00,2.8889697,2.85646,2.8111494,2.8953493,
2024-07-05 03:45:00,2.890118,2.8603837,2.8967977,2.9214222,
2024-07-05 04:00:00,2.8730578,2.8304176,2.8278568,2.8885539,
2024-07-05 04:15:00,2.9605706,2.8567312,2.9074686,2.8627746,
2024-07-05 04:30:00,2.8656425,2.8751714,2.9417233,2.9149578,
2024-07-05 04:45:00,2.9108655,2.9162931,2.8928733,2.8411777,
2024-07-05 05:00:00,2.9602735,2.877842,2.9107587,2.8160753,
2024-07-05 05:15:00,2.856205,2.8762867,2.9587133,2.9039242,
